Year,Annee,ISO,Jurisdiction,Juridiction,Management,Amenagement,Harvesting-method,Methode-de-recolte,Tenure-En,Tenure-Fr,Area,Superficie
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,24,24
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,1029,1029
2000,2000,QC,Quebec,Quebec,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,7,7
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,96,96
2000,2000,QC,Quebec,Quebec,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,8,8
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,30,30
2000,2000,QC,Quebec,Quebec,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,1501,1501
2000,2000,QC,Quebec,Quebec,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,5534,5534
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,15,15
2000,2000,QC,Quebec,Quebec,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,2126,2126
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,621,621
2000,2000,QC,Quebec,Quebec,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,262556,262556
2000,2000,QC,Quebec,Quebec,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,10636,10636
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,3068,3068
2000,2000,QC,Quebec,Quebec,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,51426,51426
2000,2000,QC,Quebec,Quebec,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,5484,5484
2000,2000,QC,Quebec,Quebec,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,1000,1000
2000,2000,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,20169,20169
2000,2000,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2000,2000,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2000,2000,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2000,2000,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2000,2000,YT,Yukon,Yukon,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,7,7
2000,2000,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,78970,78970
2001,2001,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2001,2001,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,236,236
2001,2001,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,151,151
2001,2001,AB,Alberta,Alberta,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,26,26
2001,2001,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,296,296
2001,2001,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,7,7
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,384,384
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,29,29
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,26,26
2001,2001,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,172877,172877
2001,2001,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,788,788
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,9072,9072
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,839,839
2001,2001,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,6770,6770
2001,2001,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,5499,5499
2001,2001,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
